id,antelope_duiker,bird,blank,civet_genet,hog,leopard,monkey_prosimian,rodent
ZJ011441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011447,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011450,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011454,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011458,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011460,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011464,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011470,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011471,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011478,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011479,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011480,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011489,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011490,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011492,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011494,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011500,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011509,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011510,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011514,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011520,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011522,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011523,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011528,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011530,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011540,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011541,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011543,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011550,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011551,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011559,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011560,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011563,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011569,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011570,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011577,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011579,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011580,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011584,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011585,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011594,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011598,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011600,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011601,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011603,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011610,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011611,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011614,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011619,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011620,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011622,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011623,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011627,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011628,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011631,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011632,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011640,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011647,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011650,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011651,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011652,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011654,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011660,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011662,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011670,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011677,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011680,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011681,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011682,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011686,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011690,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011691,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011692,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011694,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011695,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011699,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011703,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011710,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011718,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011720,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011721,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011723,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011725,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011728,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011732,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011738,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011748,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011749,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011750,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011751,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011756,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011759,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011760,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011770,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011780,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011782,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ZJ011787,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZJ011788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ZJ011789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011790,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011791,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZJ011792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ZJ011793,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZJ011796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZJ011797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
